path	scope	state	head_blob	behavior	classification
packages/coding-agent/test/agent-session-user-shortcut-hooks.test.ts	shared	modified	5882b0f777de	OMP-246 CI: Model required task result gate setter in unqualified extension runner fake	retained
packages/coding-agent/test/autoresearch-tools.test.ts	shared	modified	6ea1a3b78739	OMP-341: remove freshRepo/freshBranchRepo/bare temp dirs in afterEach so per-test @pi-autoresearch-* dirs stop accumulating under os.tmpdir()	retained
packages/coding-agent/test/autoresearch-tournament-aggregate.test.ts	fork-only	added	576dc09a6940	OMP-299: Tests for tournament aggregation determinism, transitive ranking, flat tie handling, and family agreement	retained
packages/coding-agent/test/autoresearch-tournament-model-judge.test.ts	fork-only	added	a847f06cc415	OMP-299: Tests for tournament model judge, response parsing, neutral label blinding, error handling, and write-up summarizer; OMP-350: a fenced winner object matches unwrapped JSON, and text that is not one fence still fails as invalid JSON	retained
packages/coding-agent/test/autoresearch-tournament-prepare.test.ts	fork-only	added	87553e44aa82	OMP-299: Unit tests for blinded judge-text preparation — identity redaction, summarization, usage totals, and validation errors	retained
packages/coding-agent/test/autoresearch-tournament-rng.test.ts	fork-only	added	48e2ce211fa9	OMP-299: Unit tests for tournament mulberry32 RNG and usage totals accumulation	retained
packages/coding-agent/test/autoresearch-tournament-runner.test.ts	fork-only	added	4bbe0255adf0	OMP-299: Tests for the tournament runner — judge blinding, both presentation orders per pair, tie and ranking aggregation, Swiss bounds, family agreement, usage totals, sequential abort, and deterministic ordering	retained
packages/coding-agent/test/autoresearch-tournament-schedule.test.ts	fork-only	added	d9f91554f35e	OMP-299: Unit tests for tournament schedule selection, round-robin and Swiss pairings	retained
packages/coding-agent/test/autoresearch-tournament-settings.test.ts	fork-only	added	92962acce5f3	OMP-299: defaults and override precedence for the hidden autoresearch tournament settings (judgeModel "@smol", secondJudgeModel undefined, swissRoundCap 5, maxJudgeChars 6000; override wins)	retained
packages/coding-agent/test/autoresearch-tournament-tool.test.ts	fork-only	added	3941da77b56a	OMP-299: tests for hypothesis_tournament tool execution, replay verification, write-up summarization, and session usage accounting	retained
packages/coding-agent/test/blob-exposure-tunnels.test.ts	shared	modified	089fca656096	OMP-291: Polling-based file content synchronization and atomic argument recording in fake tunnel test fixture	retained
packages/coding-agent/test/cli/tokens-cli.test.ts	fork-only	added	e7a5a31ea0a9	OMP-311: contract tests for tokens-cli and omp tokens count CLI subcommand	retained
packages/coding-agent/test/cli/update-rename-migration.integration.test.ts	shared	modified	04b65d5466cd	OMP-292: isolate HOME, XDG dirs, and global install manifest in rename migration tests to prevent mutating host package.json	retained
packages/coding-agent/test/completed-task-result-contract.test.ts	fork-only	added	9d45c6c8db9e	OMP-246: Persisted ready/claim parsing, immutable copies and branch/discard refusal	retained
packages/coding-agent/test/config/settings-backup-on-rewrite.test.ts	fork-only	added	fd1a138ab69b	session candidate: OMP-173; session candidate: OMP-172	retained
packages/coding-agent/test/cpk-shadow.test.ts	fork-only	added	3fd2c4604824	OMP-205: Contract tests for default-off shadow inertness, empty-selection identity, and divergence reporting	retained
packages/coding-agent/test/cpk0-approval-extraction.test.ts	fork-only	added	b5fb1c918fe3	OMP-204-s01: Unit tests for extractApprovalFromNode verifying tier and dynamic extraction across AST node variants	retained
packages/coding-agent/test/cpk0-baseline-budget.test.ts	fork-only	added	6199edc8f3b3	OMP-204-s04: Contract tests for committed baseline parsing, token budgets, checkAgainstBudget metric checks, and CLI budget enforcement	retained
packages/coding-agent/test/cpk0-baseline-probe.test.ts	fork-only	added	77e0c213a375	OMP-204-s03: Tests asserting measureBaseline reports positive latency/memory/tokens, system prompt token count is deterministic across runs, and probeStartup rejects a bogus CLI path	retained
packages/coding-agent/test/cpk0-inventory.test.ts	fork-only	added	8bbdfba24433	OMP-287: Tests asserting committed CPK-0 surface inventory matches scripts/cpk0-inventory.ts generator output and interface contracts	retained
packages/coding-agent/test/cpk0-no-mutation.test.ts	fork-only	added	28c2f8bc80ff	OMP-204-s05/OMP-331/OMP-343: Contract tests verifying CPK-0 discovery and baseline measurements perform zero git, network (fetch), or inventory/baseline file mutations, with fake git dir negative control; snapshot excludes volatile shared-clone paths (FETCH_HEAD, ORIG_HEAD, COMMIT_EDITMSG, index, gc.log/gc.pid, *.lock, logs/, worktrees/) so a sibling worktree running git cannot flake it. OMP-343 additionally skips the shared common dir's object store and entire ref store (refs/**, packed-refs*, info/refs*) — which siblings and git's automatic gc repack and rewrite — while capturing this worktree's HEAD content and resolved current-branch ref value as explicit fields, so a change to either still fails the check but a sibling's commit cannot; a stand-alone repo keeps counting objects and refs (negative controls prove object add/remove and HEAD/ref mutation are detected), and a file vanished by an atomic rename mid-walk is tolerated	retained
packages/coding-agent/test/cpk0-prompts-rules.test.ts	fork-only	added	764f7e2c10e2	OMP-204-s02: Tests asserting CPK-0 surface inventory prompts and rule_paths match discovery scans and contracts	retained
packages/coding-agent/test/cpk1-graph.test.ts	fork-only	added	e76e132286c4	OMP-205: Contract tests for order-independent graph addressing, topological order, cycle/missing detection, and duplicate-id rejection	retained
packages/coding-agent/test/cpk1-manifest.test.ts	fork-only	added	90c76cefe6c7	OMP-205: Contract tests for CPK-1 manifest canonicalization, content-address stability, and malformed-input rejection	retained
packages/coding-agent/test/cpk2-scopes.test.ts	fork-only	added	61b05a053d64	OMP-205: Contract tests for CPK-2 scope closure validation and non-widening effect composition	retained
packages/coding-agent/test/cpk3-guards.test.ts	fork-only	added	9594904ed2ec	OMP-206: Contract tests for canonical guard-stage validation, monotone narrowing/redaction in stage order, non_monotonic refusal on widened effects/added fields, and that a structurally invalid pipeline runs no stage	retained
packages/coding-agent/test/cpk3-seams.test.ts	fork-only	added	e151b1c573bf	OMP-206: Contract tests for seam event canonicalization, authoritative committed facts being refused on the bus, finite single-provider capability RPC, and transitions accepted only as direct typed calls to native authorities	retained
packages/coding-agent/test/cpk4-profiles.test.ts	fork-only	added	a04cc5791491	OMP-207: Contract tests for CPK-4 boot-frozen profiles, explainable boot, deterministic graph digests, and measured context budgets	retained
packages/coding-agent/test/cpk5-projections.test.ts	fork-only	added	f4a95bebec38	OMP-207: Contract tests for CPK-5 replayable disposable projections, native outboxes, gap/duplicate detection, and thin WebUI and Fleet Manager consumers	retained
packages/coding-agent/test/cpk6-supervision-proposal.test.ts	fork-only	added	692af6991cc0	OMP-208-s01: Contract tests for CPK-6 supervision proposals, error codes defense, advisor note round-trip, and sentinel label validation	retained
packages/coding-agent/test/cursor-exec.test.ts	shared	modified	a41675735f0c	OMP-246: Preserve Cursor bridge edit/grep/approval contracts with required inert dispatch-guard fake; OMP-246 CI: Model required task result processing entry in unqualified bridge runner fake	retained
packages/coding-agent/test/discovery-root.test.ts	fork-only	added	190a6034057b	OMP-249 executable configuration isolation and unchanged workspace/ordinary-discovery contracts	retained
packages/coding-agent/test/discovery/claude-plugins.test.ts	shared	modified	fd3906bdc11c	test(omp-156): isolate plugin-precedence discovery test from the real HOME	retained
packages/coding-agent/test/eval/agent-bridge-policy.test.ts	shared	modified	30f1e860dd35	OMP-341: remove leaseArtifacts-created omp-eval-agent-* dirs in afterEach, including the retain-on-apply=false/handle paths, so the suite stops leaking them	retained
packages/coding-agent/test/eval/jl/bridge.test.ts	fork-only	added	7115955edd7b	OMP-340: fixture evaluating the real Julia prelude plus the runner's JSON codec, asserting Downloads is unloaded after prelude init, is loaded lazily by the first call, and that tool.* round-trips through the loopback bridge	retained
packages/coding-agent/test/export-html-template.test.ts	shared	modified	49060d7e18a6	docs(omp-156): finalize matrix/changelog proofs, gate results, and whitespace attributes; test(omp-156): derive HTML export template expectation from source composition	retained
packages/coding-agent/test/extensibility/legacy-pi-cjs-classification.test.ts	shared	modified	dd1e8bc48c31	fork change (describe)	retained
packages/coding-agent/test/extensibility/legacy-pi-inplace-load.test.ts	shared	modified	20b2f1397c8f	session candidate: OMP-89	retained
packages/coding-agent/test/extension-task-result-authority.test.ts	fork-only	added	a8c56692fd3c	OMP-246: Defend authority denial across handler rewrites and reject malformed or ambiguous validators	retained
packages/coding-agent/test/extensions-runner.test.ts	shared	modified	b3782f12fe42	session candidate: OMP-108	retained
